Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Admin/Sprint 4/FCSCMS-123/Edit button_ANONYMOUS USER""))",Chrome 100.0.4896.127,,,2022-05-03 12:41:13,2022-05-03 12:41:44,30.387s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 4/FCSCMS-123/Edit User_User Name""))",Chrome 100.0.4896.127,,,2022-05-03 12:41:44,2022-05-03 12:42:14,30.253s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 4/FCSCMS-123/Edit User_User Group""))",Chrome 100.0.4896.127,,,2022-05-03 12:42:14,2022-05-03 12:42:44,30.222s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 4/FCSCMS-123/Edit User_Mobile Number field""))",Chrome 100.0.4896.127,,,2022-05-03 12:42:44,2022-05-03 12:43:15,30.245s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 4/FCSCMS-123/Edit User_Email""))",Chrome 100.0.4896.127,,,2022-05-03 12:43:15,2022-05-03 12:43:45,30.232s,PASSED
"click(findTestObject(""Admin/Sprint 4/FCSCMS-122/Edit User_Cancel""))",Chrome 100.0.4896.127,,,2022-05-03 12:43:45,2022-05-03 12:44:15,30.326s,PASSED
"click(findTestObject(""Admin/Sprint 4/FCSCMS-122/Edit User_Cancel Edit_Yes""))",Chrome 100.0.4896.127,,,2022-05-03 12:44:15,2022-05-03 12:44:46,30.407s,PASSED
,,,,,,,
Test Cases/Sprint 4/FCSCMS-124/FCSCMS-490(Admin user is able to click deactivate button),Chrome 100.0.4896.127,,,2022-05-03 12:44:46,2022-05-03 12:45:47,1m - 1.605s,FAILED
"click(findTestObject(""Admin/Sprint 4/FCSCMS-124/Deactivate(fet automation)""))",Chrome 100.0.4896.127,,,2022-05-03 12:44:46,2022-05-03 12:45:47,1m - 0.886s,FAILED
,,,,,,,
Test Cases/Sprint 4/FCSCMS-124/FCSCMS-491(Admin user is able to cancel deactivation process),Chrome 100.0.4896.127,,,2022-05-03 12:45:47,2022-05-03 12:46:48,1m - 1.198s,FAILED
"click(findTestObject(""Admin/Sprint 4/FCSCMS-124/Deactivate_No""))",Chrome 100.0.4896.127,,,2022-05-03 12:45:48,2022-05-03 12:46:48,1m - 0.423s,FAILED
,,,,,,,
Test Cases/Sprint 4/FCSCMS-124/FCSCMS-492(Admin user is able to Deactivate user status),Chrome 100.0.4896.127,,,2022-05-03 12:46:48,2022-05-03 12:47:50,1m - 1.244s,FAILED
"click(findTestObject(""Admin/Sprint 4/FCSCMS-124/Deactivate(fet automation)""))",Chrome 100.0.4896.127,,,2022-05-03 12:46:49,2022-05-03 12:47:50,1m - 0.498s,FAILED
