Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_Password Change Date""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:26:24,2022-04-25 18:26:55,30.243s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_Phone""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:26:55,2022-04-25 18:27:25,30.304s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_Privilege Group""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:27:25,2022-04-25 18:27:55,30.319s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_Requires Password Change""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:27:55,2022-04-25 18:28:25,30.267s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_Reset Password""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:28:25,2022-04-25 18:28:56,30.255s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_State""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:28:56,2022-04-25 18:29:26,30.283s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_User Access Status""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:29:26,2022-04-25 18:29:56,30.213s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_User Group""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:29:56,2022-04-25 18:30:26,30.213s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_User Login Name""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:30:26,2022-04-25 18:30:57,30.241s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_User Name""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:30:57,2022-04-25 18:31:27,30.266s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_User Status""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:31:27,2022-04-25 18:31:57,30.310s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-411/Table Header_Zip Code""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 18:31:57,2022-04-25 18:32:27,30.289s,PASSED
